order_id,supplier_id,supplier_name,category,country,order_date,promised_delivery_days,actual_delivery_days,on_time_delivery,quantity_ordered,unit_price_eur,order_value_eur,quality_pass,defect_rate,invoice_accuracy
ORD00206,SUP004,PharmaSupplier D,Specialty Pharma,Denmark,2024-11-28,11,11,1,1029,13.97,14375.13,1,0.0037,1
ORD00207,SUP011,PharmaSupplier K,Medical Devices,France,2024-10-14,6,6,1,2232,27.79,62027.28,1,0.0043,1
ORD00208,SUP020,PharmaSupplier T,Prescription Drugs,Germany,2024-12-21,18,18,1,1211,9.23,11177.53,0,0.0362,1
ORD00209,SUP022,PharmaSupplier V,Specialty Pharma,France,2024-08-15,5,5,1,2718,38.0,103284.0,1,0.0142,1
ORD00210,SUP004,PharmaSupplier D,Specialty Pharma,Denmark,2024-05-28,12,24,0,1526,4.24,6470.24,1,0.0102,1
ORD00211,SUP016,PharmaSupplier P,Medical Devices,France,2024-04-12,7,7,1,4147,20.52,85096.44,1,0.0111,1
ORD00212,SUP013,PharmaSupplier M,Specialty Pharma,Netherlands,2024-10-09,7,7,1,806,11.09,8938.54,1,0.008,1
ORD00213,SUP025,PharmaSupplier Y,OTC Medication,Belgium,2024-09-02,19,19,1,3454,72.64,250898.56,1,0.0015,0
ORD00214,SUP029,PharmaSupplier C1,Prescription Drugs,Italy,2024-11-24,5,5,1,4338,42.45,184148.1,1,0.0176,1
ORD00215,SUP035,PharmaSupplier I1,Medical Devices,Belgium,2024-11-23,21,21,1,1157,57.99,67094.43,1,0.0182,1
ORD00216,SUP031,PharmaSupplier E1,Medical Devices,Netherlands,2024-03-04,19,19,1,1448,27.79,40239.92,1,0.0187,1
ORD00217,SUP035,PharmaSupplier I1,Medical Devices,Belgium,2024-09-22,12,12,1,2152,65.26,140439.52,1,0.0191,1
ORD00218,SUP030,PharmaSupplier D1,Specialty Pharma,Belgium,2024-11-16,12,12,1,865,32.58,28181.7,1,0.0034,0
ORD00219,SUP005,PharmaSupplier E,Prescription Drugs,Belgium,2024-03-19,8,8,1,2865,49.87,142877.55,0,0.0451,1
ORD00220,SUP032,PharmaSupplier F1,Medical Devices,France,2024-01-15,5,5,1,4824,13.83,66715.92,1,0.0042,1
ORD00221,SUP038,PharmaSupplier L1,Vaccines,Switzerland,2024-11-12,3,3,1,4569,79.26,362138.94,1,0.0191,1
ORD00222,SUP024,PharmaSupplier X,OTC Medication,France,2024-12-16,15,15,1,697,15.41,10740.77,0,0.0126,1
ORD00223,SUP007,PharmaSupplier G,Medical Devices,Switzerland,2024-08-25,9,9,1,1276,23.67,30202.92,1,0.0144,1
ORD00224,SUP040,PharmaSupplier N1,OTC Medication,Germany,2024-06-25,15,15,1,3135,6.93,21725.55,1,0.0021,1
ORD00225,SUP040,PharmaSupplier N1,OTC Medication,Germany,2024-03-03,11,11,1,1254,11.22,14069.88,1,0.0058,1
ORD00226,SUP035,PharmaSupplier I1,Medical Devices,Belgium,2024-11-11,16,16,1,1408,24.29,34200.32,1,0.0187,1
ORD00227,SUP037,PharmaSupplier K1,Vaccines,France,2024-04-07,8,8,1,4316,9.74,42037.84,1,0.0176,1
ORD00228,SUP017,PharmaSupplier Q,Vaccines,France,2024-02-16,15,15,1,2072,25.95,53768.4,1,0.0071,1
ORD00229,SUP005,PharmaSupplier E,Prescription Drugs,Belgium,2024-09-10,18,18,1,166,5.67,941.22,0,0.0345,1
ORD00230,SUP007,PharmaSupplier G,Medical Devices,Switzerland,2024-07-06,15,15,1,3381,151.46,512086.26,1,0.0112,1
ORD00231,SUP038,PharmaSupplier L1,Vaccines,Switzerland,2024-05-27,5,5,1,3789,9.87,37397.43,1,0.0056,0
ORD00232,SUP007,PharmaSupplier G,Medical Devices,Switzerland,2024-12-14,6,6,1,892,50.88,45384.96,1,0.0159,1
ORD00233,SUP020,PharmaSupplier T,Prescription Drugs,Germany,2024-07-06,7,7,1,4270,19.55,83478.5,1,0.0008,1
ORD00234,SUP031,PharmaSupplier E1,Medical Devices,Netherlands,2024-12-31,13,13,1,4354,8.3,36138.2,1,0.0121,1
ORD00235,SUP024,PharmaSupplier X,OTC Medication,France,2024-06-16,13,13,1,2551,11.66,29744.66,1,0.0101,1
ORD00236,SUP035,PharmaSupplier I1,Medical Devices,Belgium,2024-09-07,21,21,1,236,49.06,11578.16,1,0.0135,0
ORD00237,SUP033,PharmaSupplier G1,Prescription Drugs,Netherlands,2024-10-25,12,24,0,318,69.6,22132.8,1,0.0053,1
ORD00238,SUP007,PharmaSupplier G,Medical Devices,Switzerland,2024-10-23,21,21,1,520,27.25,14170.0,1,0.0034,1
ORD00239,SUP019,PharmaSupplier S,Medical Devices,France,2024-11-13,15,15,1,2084,4.18,8711.12,1,0.019,1
ORD00240,SUP023,PharmaSupplier W,Specialty Pharma,Germany,2024-01-10,17,17,1,1340,24.07,32253.8,1,0.0041,1
ORD00241,SUP036,PharmaSupplier J1,OTC Medication,France,2024-11-09,18,30,0,610,20.0,12200.0,1,0.0104,1
ORD00242,SUP030,PharmaSupplier D1,Specialty Pharma,Belgium,2024-12-05,18,18,1,2670,21.59,57645.3,0,0.0368,1
ORD00243,SUP040,PharmaSupplier N1,OTC Medication,Germany,2024-10-06,14,14,1,2265,62.01,140452.65,1,0.0038,1
ORD00244,SUP034,PharmaSupplier H1,Prescription Drugs,Germany,2024-10-12,12,12,1,2538,45.26,114869.88,1,0.0141,1
ORD00245,SUP008,PharmaSupplier H,Prescription Drugs,Italy,2024-09-07,13,13,1,4691,14.41,67597.31,0,0.0636,1
ORD00246,SUP031,PharmaSupplier E1,Medical Devices,Netherlands,2024-03-03,21,21,1,3210,10.2,32742.0,1,0.0079,1
ORD00247,SUP038,PharmaSupplier L1,Vaccines,Switzerland,2024-03-15,12,12,1,747,155.05,115822.35,1,0.0088,1
ORD00248,SUP005,PharmaSupplier E,Prescription Drugs,Belgium,2024-09-02,9,9,1,4512,8.84,39886.08,1,0.0112,1
ORD00249,SUP020,PharmaSupplier T,Prescription Drugs,Germany,2024-02-25,21,21,1,515,17.12,8816.8,0,0.0425,1
ORD00250,SUP031,PharmaSupplier E1,Medical Devices,Netherlands,2024-01-27,6,6,1,3969,12.55,49810.95,1,0.0154,1
ORD00251,SUP030,PharmaSupplier D1,Specialty Pharma,Belgium,2024-10-08,8,8,1,3996,16.95,67732.2,1,0.004,0
ORD00252,SUP007,PharmaSupplier G,Medical Devices,Switzerland,2024-06-13,12,12,1,832,27.96,23262.72,1,0.0046,1
ORD00253,SUP008,PharmaSupplier H,Prescription Drugs,Italy,2024-01-20,8,8,1,1540,10.58,16293.2,0,0.0029,1
ORD00254,SUP007,PharmaSupplier G,Medical Devices,Switzerland,2024-09-10,8,22,0,2471,4.57,11292.47,0,0.0007,1
ORD00255,SUP021,PharmaSupplier U,Specialty Pharma,France,2024-02-24,13,13,1,4550,9.75,44362.5,1,0.0178,1
ORD00256,SUP022,PharmaSupplier V,Specialty Pharma,France,2024-09-15,17,17,1,1022,34.22,34972.84,1,0.0146,1
ORD00257,SUP008,PharmaSupplier H,Prescription Drugs,Italy,2024-04-05,3,3,1,2516,33.5,84286.0,1,0.0151,1
ORD00258,SUP022,PharmaSupplier V,Specialty Pharma,France,2024-11-23,15,24,0,2786,64.72,180309.92,1,0.0134,1
ORD00259,SUP003,PharmaSupplier C,OTC Medication,Germany,2024-03-12,18,18,1,2132,13.44,28654.08,1,0.0077,1
ORD00260,SUP017,PharmaSupplier Q,Vaccines,France,2024-05-16,13,13,1,4793,64.95,311305.35,1,0.0131,1
ORD00261,SUP016,PharmaSupplier P,Medical Devices,France,2024-02-01,6,6,1,1408,31.93,44957.44,1,0.0101,1
ORD00262,SUP004,PharmaSupplier D,Specialty Pharma,Denmark,2024-12-26,12,12,1,2516,8.32,20933.12,1,0.0044,0
ORD00263,SUP035,PharmaSupplier I1,Medical Devices,Belgium,2024-09-01,7,7,1,3160,18.43,58238.8,1,0.011,1
ORD00264,SUP003,PharmaSupplier C,OTC Medication,Germany,2024-10-02,9,20,0,4980,27.25,135705.0,0,0.0065,1
ORD00265,SUP012,PharmaSupplier L,OTC Medication,Switzerland,2024-12-26,14,14,1,4721,91.08,429988.68,1,0.0166,1
ORD00266,SUP022,PharmaSupplier V,Specialty Pharma,France,2024-04-13,21,21,1,1447,50.59,73203.73,1,0.0104,1
ORD00267,SUP030,PharmaSupplier D1,Specialty Pharma,Belgium,2024-04-15,21,21,1,4280,8.85,37878.0,1,0.0011,1
ORD00268,SUP017,PharmaSupplier Q,Vaccines,France,2024-07-31,17,17,1,4677,33.61,157193.97,1,0.0161,1
ORD00269,SUP016,PharmaSupplier P,Medical Devices,France,2024-07-21,11,11,1,1885,10.11,19057.35,1,0.0009,1
ORD00270,SUP015,PharmaSupplier O,Prescription Drugs,Belgium,2024-02-02,20,22,0,3967,40.92,162329.64,1,0.0082,1
ORD00271,SUP026,PharmaSupplier Z,Specialty Pharma,Italy,2024-11-24,16,16,1,3233,23.66,76492.78,1,0.0183,1
ORD00272,SUP005,PharmaSupplier E,Prescription Drugs,Belgium,2024-02-11,20,20,1,2948,4.47,13177.56,1,0.0199,1
ORD00273,SUP004,PharmaSupplier D,Specialty Pharma,Denmark,2024-03-06,10,23,0,286,20.19,5774.34,0,0.037,1
ORD00274,SUP040,PharmaSupplier N1,OTC Medication,Germany,2024-08-05,20,20,1,1981,10.53,20859.93,1,0.0069,1
ORD00275,SUP018,PharmaSupplier R,Specialty Pharma,Denmark,2024-02-27,4,11,0,228,9.41,2145.48,1,0.0013,1
ORD00276,SUP038,PharmaSupplier L1,Vaccines,Switzerland,2024-08-16,4,4,1,462,5.01,2314.62,1,0.0047,1
ORD00277,SUP011,PharmaSupplier K,Medical Devices,France,2024-01-29,7,7,1,2469,6.04,14912.76,1,0.0183,1
ORD00278,SUP031,PharmaSupplier E1,Medical Devices,Netherlands,2024-10-22,13,13,1,1273,87.97,111985.81,0,0.0417,1
ORD00279,SUP005,PharmaSupplier E,Prescription Drugs,Belgium,2024-05-20,4,4,1,4946,21.02,103964.92,0,0.0729,1
ORD00280,SUP031,PharmaSupplier E1,Medical Devices,Netherlands,2024-08-06,20,20,1,2921,65.93,192581.53,1,0.0134,1
ORD00281,SUP035,PharmaSupplier I1,Medical Devices,Belgium,2024-06-12,16,16,1,2556,38.18,97588.08,1,0.0151,1
ORD00282,SUP029,PharmaSupplier C1,Prescription Drugs,Italy,2024-04-25,12,15,0,3893,19.96,77704.28,0,0.045,0
ORD00283,SUP026,PharmaSupplier Z,Specialty Pharma,Italy,2024-10-12,19,19,1,2089,39.55,82619.95,1,0.0066,1
ORD00284,SUP036,PharmaSupplier J1,OTC Medication,France,2024-08-18,14,14,1,1660,13.5,22410.0,1,0.0075,1
ORD00285,SUP019,PharmaSupplier S,Medical Devices,France,2024-01-21,5,5,1,4913,9.87,48491.31,1,0.0112,1
ORD00286,SUP027,PharmaSupplier A1,Specialty Pharma,Italy,2024-06-19,12,13,0,1835,36.74,67417.9,0,0.077,1
ORD00287,SUP029,PharmaSupplier C1,Prescription Drugs,Italy,2024-09-02,10,22,0,1775,4.08,7242.0,1,0.0048,1
ORD00288,SUP022,PharmaSupplier V,Specialty Pharma,France,2024-05-24,15,15,1,3043,79.09,240670.87,1,0.0072,1
ORD00289,SUP032,PharmaSupplier F1,Medical Devices,France,2024-08-26,6,6,1,3946,36.69,144778.74,1,0.0064,1
ORD00290,SUP023,PharmaSupplier W,Specialty Pharma,Germany,2024-06-09,16,16,1,1912,24.36,46576.32,1,0.0003,1
ORD00291,SUP034,PharmaSupplier H1,Prescription Drugs,Germany,2024-10-26,21,21,1,2518,42.98,108223.64,1,0.0066,1
ORD00292,SUP027,PharmaSupplier A1,Specialty Pharma,Italy,2024-05-05,18,18,1,2865,125.12,358468.8,1,0.0164,0
ORD00293,SUP035,PharmaSupplier I1,Medical Devices,Belgium,2024-11-24,18,18,1,2985,12.72,37969.2,1,0.0144,1
ORD00294,SUP009,PharmaSupplier I,Medical Devices,Italy,2024-10-04,4,4,1,708,4.96,3511.68,0,0.0535,1
ORD00295,SUP010,PharmaSupplier J,Medical Devices,Netherlands,2024-07-30,7,11,0,656,86.93,57026.08,0,0.0007,1
ORD00296,SUP013,PharmaSupplier M,Specialty Pharma,Netherlands,2024-07-10,4,4,1,4058,37.93,153919.94,1,0.0003,1
ORD00297,SUP018,PharmaSupplier R,Specialty Pharma,Denmark,2024-07-29,3,3,1,2350,20.19,47446.5,1,0.0057,1
ORD00298,SUP037,PharmaSupplier K1,Vaccines,France,2024-12-23,16,19,0,976,51.65,50410.4,0,0.042,1
ORD00299,SUP005,PharmaSupplier E,Prescription Drugs,Belgium,2024-11-13,19,19,1,3003,21.0,63063.0,1,0.0079,1
ORD00300,SUP033,PharmaSupplier G1,Prescription Drugs,Netherlands,2024-07-26,17,17,1,1950,16.57,32311.5,1,0.0166,1
ORD00301,SUP006,PharmaSupplier F,OTC Medication,Netherlands,2024-11-28,4,4,1,3206,9.01,28886.06,1,0.0095,1
ORD00302,SUP038,PharmaSupplier L1,Vaccines,Switzerland,2024-12-25,8,8,1,3654,43.8,160045.2,1,0.0066,0
ORD00303,SUP019,PharmaSupplier S,Medical Devices,France,2024-02-18,19,19,1,1982,65.84,130494.88,1,0.0174,1
ORD00304,SUP014,PharmaSupplier N,Specialty Pharma,Denmark,2024-08-31,11,11,1,709,15.32,10861.88,1,0.0056,1
ORD00305,SUP017,PharmaSupplier Q,Vaccines,France,2024-12-02,4,4,1,2676,270.48,723804.48,1,0.0041,1
ORD00306,SUP026,PharmaSupplier Z,Specialty Pharma,Italy,2024-12-30,15,20,0,1430,26.77,38281.1,1,0.0113,1
ORD00307,SUP016,PharmaSupplier P,Medical Devices,France,2024-12-12,20,20,1,1246,19.08,23773.68,1,0.0138,1
ORD00308,SUP026,PharmaSupplier Z,Specialty Pharma,Italy,2024-06-26,4,4,1,2001,24.46,48944.46,1,0.0068,1
ORD00309,SUP031,PharmaSupplier E1,Medical Devices,Netherlands,2024-10-31,15,21,0,342,5.26,1798.92,1,0.0157,1
ORD00310,SUP002,PharmaSupplier B,Specialty Pharma,Denmark,2024-04-26,14,14,1,3175,36.41,115601.75,1,0.0136,1
ORD00311,SUP015,PharmaSupplier O,Prescription Drugs,Belgium,2024-02-13,12,12,1,702,32.61,22892.22,1,0.0031,1
ORD00312,SUP016,PharmaSupplier P,Medical Devices,France,2024-11-20,7,7,1,2694,16.17,43561.98,1,0.0018,0
ORD00313,SUP039,PharmaSupplier M1,Prescription Drugs,Denmark,2024-08-15,14,14,1,937,41.96,39316.52,1,0.0037,1
ORD00314,SUP025,PharmaSupplier Y,OTC Medication,Belgium,2024-10-11,19,19,1,315,49.01,15438.15,1,0.0111,1
ORD00315,SUP032,PharmaSupplier F1,Medical Devices,France,2024-06-15,15,15,1,3489,32.61,113776.29,1,0.0017,1
ORD00316,SUP025,PharmaSupplier Y,OTC Medication,Belgium,2024-05-04,21,21,1,3218,40.87,131519.66,1,0.0054,1
ORD00317,SUP031,PharmaSupplier E1,Medical Devices,Netherlands,2024-03-15,5,5,1,2360,16.26,38373.6,1,0.0097,1
ORD00318,SUP038,PharmaSupplier L1,Vaccines,Switzerland,2024-05-08,10,10,1,4161,16.75,69696.75,1,0.0039,1
ORD00319,SUP034,PharmaSupplier H1,Prescription Drugs,Germany,2024-06-04,3,9,0,3212,144.06,462720.72,1,0.0066,1
ORD00320,SUP016,PharmaSupplier P,Medical Devices,France,2024-11-29,7,7,1,1745,23.68,41321.6,1,0.0036,1
ORD00321,SUP022,PharmaSupplier V,Specialty Pharma,France,2024-06-12,12,12,1,4122,13.37,55111.14,0,0.0626,1
ORD00322,SUP009,PharmaSupplier I,Medical Devices,Italy,2024-05-23,15,15,1,4719,51.02,240763.38,1,0.0199,1
ORD00323,SUP014,PharmaSupplier N,Specialty Pharma,Denmark,2024-10-08,3,11,0,1817,27.33,49658.61,1,0.0058,1
ORD00324,SUP006,PharmaSupplier F,OTC Medication,Netherlands,2024-07-28,18,18,1,2580,10.04,25903.2,1,0.0132,1
ORD00325,SUP002,PharmaSupplier B,Specialty Pharma,Denmark,2024-07-12,5,5,1,4998,22.79,113904.42,1,0.008,1
ORD00326,SUP012,PharmaSupplier L,OTC Medication,Switzerland,2024-12-20,16,16,1,3045,10.08,30693.6,0,0.065,1
ORD00327,SUP011,PharmaSupplier K,Medical Devices,France,2024-02-13,6,6,1,3008,17.74,53361.92,1,0.0123,1
ORD00328,SUP037,PharmaSupplier K1,Vaccines,France,2024-11-26,15,21,0,3626,42.96,155772.96,1,0.002,1
ORD00329,SUP037,PharmaSupplier K1,Vaccines,France,2024-09-22,20,20,1,4812,106.83,514065.96,1,0.0075,1
ORD00330,SUP006,PharmaSupplier F,OTC Medication,Netherlands,2024-12-13,21,21,1,1334,60.18,80280.12,1,0.0005,1
ORD00331,SUP029,PharmaSupplier C1,Prescription Drugs,Italy,2024-07-31,5,5,1,1260,47.7,60102.0,1,0.0069,1
ORD00332,SUP037,PharmaSupplier K1,Vaccines,France,2024-09-23,18,18,1,899,10.95,9844.05,1,0.0139,1
ORD00333,SUP007,PharmaSupplier G,Medical Devices,Switzerland,2024-06-02,4,6,0,285,18.91,5389.35,0,0.0518,1
ORD00334,SUP040,PharmaSupplier N1,OTC Medication,Germany,2024-03-25,10,10,1,4621,8.57,39601.97,1,0.0112,0
ORD00335,SUP040,PharmaSupplier N1,OTC Medication,Germany,2024-04-28,15,15,1,1626,7.53,12243.78,1,0.0086,1
ORD00336,SUP003,PharmaSupplier C,OTC Medication,Germany,2024-11-10,9,9,1,3618,16.46,59552.28,1,0.0141,1
ORD00337,SUP001,PharmaSupplier A,Medical Devices,Germany,2024-12-26,5,5,1,4498,39.98,179830.04,1,0.0065,1
ORD00338,SUP028,PharmaSupplier B1,Medical Devices,Germany,2024-05-14,18,18,1,2667,28.67,76462.89,1,0.0122,1
ORD00339,SUP026,PharmaSupplier Z,Specialty Pharma,Italy,2024-06-27,14,14,1,1513,50.86,76951.18,1,0.0141,1
ORD00340,SUP024,PharmaSupplier X,OTC Medication,France,2024-11-10,21,21,1,1197,12.78,15297.66,1,0.0048,1
ORD00341,SUP003,PharmaSupplier C,OTC Medication,Germany,2024-07-10,7,7,1,3526,14.96,52748.96,1,0.0115,1
ORD00342,SUP003,PharmaSupplier C,OTC Medication,Germany,2024-09-06,20,31,0,1519,11.57,17574.83,1,0.0098,1
ORD00343,SUP004,PharmaSupplier D,Specialty Pharma,Denmark,2024-06-10,17,17,1,3041,63.33,192586.53,0,0.0388,1
ORD00344,SUP005,PharmaSupplier E,Prescription Drugs,Belgium,2024-07-15,20,20,1,4154,46.58,193493.32,1,0.0098,1
ORD00345,SUP001,PharmaSupplier A,Medical Devices,Germany,2024-08-15,18,18,1,4731,41.81,197803.11,1,0.0152,1
ORD00346,SUP027,PharmaSupplier A1,Specialty Pharma,Italy,2024-05-20,10,10,1,1477,22.83,33719.91,1,0.0113,1
ORD00347,SUP025,PharmaSupplier Y,OTC Medication,Belgium,2024-09-10,20,20,1,4791,19.86,95149.26,1,0.0155,1
ORD00348,SUP001,PharmaSupplier A,Medical Devices,Germany,2024-07-06,20,20,1,440,23.13,10177.2,1,0.0088,1
ORD00349,SUP037,PharmaSupplier K1,Vaccines,France,2024-08-05,6,17,0,2127,26.36,56067.72,1,0.02,1
ORD00350,SUP005,PharmaSupplier E,Prescription Drugs,Belgium,2024-06-27,5,5,1,1061,32.75,34747.75,1,0.0047,1
ORD00351,SUP033,PharmaSupplier G1,Prescription Drugs,Netherlands,2024-10-28,14,24,0,3607,37.22,134252.54,1,0.0028,1
ORD00352,SUP020,PharmaSupplier T,Prescription Drugs,Germany,2024-04-15,4,4,1,4460,36.4,162344.0,1,0.0108,1
ORD00353,SUP040,PharmaSupplier N1,OTC Medication,Germany,2024-12-26,12,12,1,2290,40.2,92058.0,0,0.0412,1
ORD00354,SUP019,PharmaSupplier S,Medical Devices,France,2024-02-18,7,20,0,3471,77.11,267648.81,1,0.0198,1
ORD00355,SUP040,PharmaSupplier N1,OTC Medication,Germany,2024-03-05,7,7,1,2738,5.73,15688.74,1,0.0152,1
ORD00356,SUP012,PharmaSupplier L,OTC Medication,Switzerland,2024-09-07,7,7,1,2301,11.23,25840.23,1,0.0075,1
ORD00357,SUP004,PharmaSupplier D,Specialty Pharma,Denmark,2024-02-17,15,15,1,2379,86.02,204641.58,1,0.0175,1
ORD00358,SUP005,PharmaSupplier E,Prescription Drugs,Belgium,2024-09-06,13,13,1,863,17.47,15076.61,1,0.0092,1
ORD00359,SUP013,PharmaSupplier M,Specialty Pharma,Netherlands,2024-07-02,5,5,1,3358,12.02,40363.16,1,0.0086,1
ORD00360,SUP033,PharmaSupplier G1,Prescription Drugs,Netherlands,2024-05-17,13,19,0,4583,137.18,628695.94,1,0.0113,1
ORD00361,SUP014,PharmaSupplier N,Specialty Pharma,Denmark,2024-06-24,4,4,1,3864,63.47,245248.08,1,0.0186,1
ORD00362,SUP037,PharmaSupplier K1,Vaccines,France,2024-08-21,3,10,0,1757,49.87,87621.59,0,0.0728,1
ORD00363,SUP035,PharmaSupplier I1,Medical Devices,Belgium,2024-06-03,8,8,1,2344,8.92,20908.48,1,0.0072,1
ORD00364,SUP020,PharmaSupplier T,Prescription Drugs,Germany,2024-12-06,8,8,1,2602,34.48,89716.96,0,0.0604,1
ORD00365,SUP008,PharmaSupplier H,Prescription Drugs,Italy,2024-02-16,6,6,1,4006,96.21,385417.26,1,0.0119,1
ORD00366,SUP021,PharmaSupplier U,Specialty Pharma,France,2024-08-15,3,3,1,2914,38.7,112771.8,1,0.0198,1
ORD00367,SUP012,PharmaSupplier L,OTC Medication,Switzerland,2024-03-08,18,18,1,3238,24.44,79136.72,1,0.0161,1
ORD00368,SUP037,PharmaSupplier K1,Vaccines,France,2024-07-07,12,12,1,1190,48.52,57738.8,1,0.0135,1
ORD00369,SUP004,PharmaSupplier D,Specialty Pharma,Denmark,2024-10-15,3,3,1,1444,23.14,33414.16,1,0.0144,1
ORD00370,SUP004,PharmaSupplier D,Specialty Pharma,Denmark,2024-03-18,16,16,1,3724,26.67,99319.08,0,0.0069,1
ORD00371,SUP024,PharmaSupplier X,OTC Medication,France,2024-03-04,21,27,0,3617,19.76,71471.92,1,0.0028,1
ORD00372,SUP034,PharmaSupplier H1,Prescription Drugs,Germany,2024-02-13,10,10,1,2434,30.79,74942.86,1,0.0138,1
ORD00373,SUP015,PharmaSupplier O,Prescription Drugs,Belgium,2024-12-03,12,12,1,4274,54.4,232505.6,1,0.0078,1
ORD00374,SUP004,PharmaSupplier D,Specialty Pharma,Denmark,2024-05-02,18,18,1,2074,8.24,17089.76,1,0.0119,1
ORD00375,SUP027,PharmaSupplier A1,Specialty Pharma,Italy,2024-01-07,14,17,0,3268,6.06,19804.08,1,0.0114,1
ORD00376,SUP004,PharmaSupplier D,Specialty Pharma,Denmark,2024-12-15,8,8,1,697,27.8,19376.6,1,0.0014,1
ORD00377,SUP020,PharmaSupplier T,Prescription Drugs,Germany,2024-01-21,4,11,0,4250,3.64,15470.0,1,0.0143,1
ORD00378,SUP011,PharmaSupplier K,Medical Devices,France,2024-08-04,15,15,1,4495,75.46,339192.7,1,0.0031,1
ORD00379,SUP024,PharmaSupplier X,OTC Medication,France,2024-02-10,19,32,0,1372,43.91,60244.52,1,0.0078,1
ORD00380,SUP038,PharmaSupplier L1,Vaccines,Switzerland,2024-11-28,5,5,1,3683,13.25,48799.75,1,0.0169,1
ORD00381,SUP001,PharmaSupplier A,Medical Devices,Germany,2024-02-14,16,16,1,550,5.97,3283.5,1,0.0148,1
ORD00382,SUP016,PharmaSupplier P,Medical Devices,France,2024-03-02,3,3,1,192,36.94,7092.48,1,0.0191,1
ORD00383,SUP008,PharmaSupplier H,Prescription Drugs,Italy,2024-05-12,8,8,1,2301,11.14,25633.14,1,0.0024,1
ORD00384,SUP025,PharmaSupplier Y,OTC Medication,Belgium,2024-06-20,16,16,1,623,87.73,54655.79,1,0.0195,1
ORD00385,SUP011,PharmaSupplier K,Medical Devices,France,2024-09-11,17,17,1,554,54.21,30032.34,1,0.0113,1
ORD00386,SUP002,PharmaSupplier B,Specialty Pharma,Denmark,2024-05-10,6,17,0,1044,39.91,41666.04,1,0.0102,1
ORD00387,SUP033,PharmaSupplier G1,Prescription Drugs,Netherlands,2024-01-07,10,10,1,3081,15.45,47601.45,1,0.003,0
ORD00388,SUP030,PharmaSupplier D1,Specialty Pharma,Belgium,2024-01-19,20,20,1,3535,55.03,194531.05,1,0.005,1
ORD00389,SUP017,PharmaSupplier Q,Vaccines,France,2024-06-12,11,21,0,3154,49.02,154609.08,1,0.0135,1
ORD00390,SUP018,PharmaSupplier R,Specialty Pharma,Denmark,2024-04-24,19,26,0,664,15.41,10232.24,0,0.0693,1
ORD00391,SUP002,PharmaSupplier B,Specialty Pharma,Denmark,2024-06-08,13,13,1,3841,72.84,279778.44,1,0.004,1
ORD00392,SUP029,PharmaSupplier C1,Prescription Drugs,Italy,2024-06-04,10,10,1,4947,35.1,173639.7,0,0.0798,1
ORD00393,SUP004,PharmaSupplier D,Specialty Pharma,Denmark,2024-10-06,10,10,1,3459,33.1,114492.9,1,0.0108,1
ORD00394,SUP014,PharmaSupplier N,Specialty Pharma,Denmark,2024-12-21,3,4,0,3182,40.6,129189.2,0,0.0582,1
ORD00395,SUP028,PharmaSupplier B1,Medical Devices,Germany,2024-09-28,10,10,1,590,14.21,8383.9,0,0.0114,1
ORD00396,SUP018,PharmaSupplier R,Specialty Pharma,Denmark,2024-01-23,10,19,0,3483,23.99,83557.17,0,0.0298,0
ORD00397,SUP029,PharmaSupplier C1,Prescription Drugs,Italy,2024-02-13,21,21,1,1193,20.81,24826.33,1,0.0079,1
ORD00398,SUP026,PharmaSupplier Z,Specialty Pharma,Italy,2024-02-01,16,16,1,1170,58.19,68082.3,1,0.0052,1
ORD00399,SUP025,PharmaSupplier Y,OTC Medication,Belgium,2024-07-20,13,13,1,2327,46.49,108182.23,1,0.0189,1
ORD00400,SUP031,PharmaSupplier E1,Medical Devices,Netherlands,2024-10-26,6,6,1,1446,23.92,34588.32,1,0.0063,1
ORD00401,SUP003,PharmaSupplier C,OTC Medication,Germany,2024-07-02,9,9,1,3895,45.31,176482.45,1,0.0024,1
ORD00402,SUP013,PharmaSupplier M,Specialty Pharma,Netherlands,2024-12-17,12,12,1,430,24.85,10685.5,1,0.0171,1
ORD00403,SUP019,PharmaSupplier S,Medical Devices,France,2024-12-30,10,17,0,4306,14.28,61489.68,1,0.006,1
ORD00404,SUP012,PharmaSupplier L,OTC Medication,Switzerland,2024-03-30,3,17,0,3804,70.23,267154.92,1,0.011,1
ORD00405,SUP022,PharmaSupplier V,Specialty Pharma,France,2024-02-22,7,7,1,605,42.96,25990.8,1,0.0197,1
ORD00406,SUP029,PharmaSupplier C1,Prescription Drugs,Italy,2024-07-24,14,14,1,788,44.12,34766.56,1,0.0052,1
ORD00407,SUP005,PharmaSupplier E,Prescription Drugs,Belgium,2024-01-12,5,5,1,3732,52.48,195855.36,1,0.0018,1
ORD00408,SUP015,PharmaSupplier O,Prescription Drugs,Belgium,2024-06-18,6,6,1,3876,7.72,29922.72,1,0.0185,1
ORD00409,SUP010,PharmaSupplier J,Medical Devices,Netherlands,2024-07-21,18,18,1,3595,19.3,69383.5,1,0.0043,1
ORD00410,SUP018,PharmaSupplier R,Specialty Pharma,Denmark,2024-05-23,17,18,0,2113,32.81,69327.53,1,0.01,1
ORD00411,SUP001,PharmaSupplier A,Medical Devices,Germany,2024-09-02,4,4,1,3237,25.27,81798.99,1,0.004,1
