product_id,category,warehouse,month,stock_level,units_sold,units_expired,total_stock_cost_eur,storage_cost_eur,waste_cost_eur,revenue_eur,reorder_triggered
PROD0262,OTC Medication,Berlin,2024-01,712,266,22,21950.96,1647.57,678.26,11063.78,0
PROD0263,Specialty Pharma,Hamburg,2024-01,1605,172,71,1091.4,62.59,48.28,165.8,0
PROD0264,OTC Medication,Frankfurt,2024-01,2670,131,2,25872.3,1975.8,19.38,1704.82,0
PROD0265,Prescription Drugs,Munich,2024-01,728,278,30,17806.88,677.77,733.8,9557.65,0
PROD0266,Specialty Pharma,Hamburg,2024-01,1531,96,62,11344.71,269.46,459.42,886.49,0
PROD0267,Prescription Drugs,Frankfurt,2024-01,1454,304,6,341457.36,18609.75,1409.04,92957.18,0
PROD0268,Prescription Drugs,Berlin,2024-01,1199,678,24,7134.05,245.79,142.8,5127.27,0
PROD0269,Vaccines,Mannheim HQ,2024-01,2079,181,58,40602.87,3135.13,1132.74,4536.22,0
PROD0270,Vaccines,Hamburg,2024-01,2534,937,11,98167.16,7107.87,426.14,51072.38,0
PROD0271,Medical Devices,Cologne,2024-01,1944,667,15,362944.8,7612.7,2800.5,179844.79,0
PROD0272,Specialty Pharma,Cologne,2024-01,2889,56,26,17073.99,447.8,153.66,420.66,0
PROD0273,OTC Medication,Berlin,2024-01,383,162,17,51218.59,2702.45,2273.41,24915.0,1
PROD0274,Specialty Pharma,Cologne,2024-01,785,425,38,26313.2,814.04,1273.76,20499.3,0
PROD0275,Prescription Drugs,Munich,2024-01,2646,643,130,26989.2,611.23,1326.0,8648.82,0
PROD0276,Medical Devices,Hamburg,2024-01,2014,718,46,116127.24,9214.05,2652.36,57860.19,0
PROD0277,Prescription Drugs,Munich,2024-01,1159,485,21,48735.95,1811.52,883.05,26880.54,0
PROD0278,Medical Devices,Berlin,2024-01,2753,1248,121,44350.83,2050.99,1949.31,27443.66,0
PROD0279,Vitamins & Supplements,Munich,2024-01,3095,1486,115,111450.95,5546.24,4141.15,63367.94,0
PROD0280,Medical Devices,Cologne,2024-01,1734,694,28,36171.24,1643.83,584.08,16657.91,0
PROD0281,Vaccines,Berlin,2024-01,1648,869,81,62541.6,1636.46,3073.95,47467.02,0
PROD0282,Medical Devices,Frankfurt,2024-01,1396,580,66,102326.8,6452.31,4837.8,53659.77,0
PROD0283,Medical Devices,Mannheim HQ,2024-01,617,43,28,137048.04,8717.59,6219.36,11454.2,0
PROD0284,Medical Devices,Mannheim HQ,2024-01,1268,754,52,9510.0,233.31,390.0,6684.71,0
PROD0285,Specialty Pharma,Munich,2024-01,2744,421,48,1175035.68,90675.48,20554.56,213853.15,0
PROD0286,Prescription Drugs,Mannheim HQ,2024-01,3607,1629,55,11470.26,393.16,174.9,6667.53,0
PROD0287,Vaccines,Frankfurt,2024-01,3319,410,86,91604.4,2675.11,2373.6,13379.24,0
PROD0288,Vitamins & Supplements,Frankfurt,2024-01,1823,115,81,122305.07,3456.41,5434.29,10811.06,0
PROD0289,Specialty Pharma,Munich,2024-01,1418,146,57,65781.02,5107.64,2644.23,8718.24,0
PROD0290,Vitamins & Supplements,Hamburg,2024-01,2505,1052,17,39303.45,2940.87,266.73,23754.54,0
PROD0291,Specialty Pharma,Munich,2024-01,237,87,11,6114.6,487.75,283.8,2614.0,1
PROD0292,OTC Medication,Munich,2024-01,3900,1792,149,71487.0,5085.6,2731.17,42533.38,0
PROD0293,Prescription Drugs,Berlin,2024-01,4329,745,177,70692.57,4246.75,2890.41,16102.31,0
PROD0294,Medical Devices,Munich,2024-01,3220,1689,32,295563.8,18534.32,2937.28,183104.6,0
PROD0295,Vaccines,Mannheim HQ,2024-01,2721,1052,98,138308.43,10941.14,4981.34,68210.33,0
PROD0296,Prescription Drugs,Frankfurt,2024-01,1477,729,31,21298.34,1156.49,447.02,12951.83,0
PROD0297,Vaccines,Mannheim HQ,2024-01,1563,321,57,152345.61,5873.75,5555.79,43535.16,0
PROD0298,Vitamins & Supplements,Mannheim HQ,2024-01,330,125,16,15800.4,434.94,766.08,7419.45,1
PROD0299,Vitamins & Supplements,Cologne,2024-01,1685,580,40,147993.55,7553.85,3513.2,69461.77,0
PROD0300,OTC Medication,Frankfurt,2024-01,1370,667,27,96585.0,7208.94,1903.5,56910.98,0
PROD0301,Vaccines,Berlin,2024-01,1396,723,44,17101.0,510.94,539.0,12632.89,0
PROD0302,Medical Devices,Berlin,2024-01,618,352,30,10450.38,739.13,507.3,7162.69,0
PROD0303,OTC Medication,Berlin,2024-01,1264,730,41,102624.16,5835.89,3328.79,80789.51,0
PROD0304,Vaccines,Munich,2024-01,1651,595,61,113737.39,3442.34,4202.29,54304.67,0
PROD0305,Vaccines,Mannheim HQ,2024-01,1801,605,54,58172.3,1446.2,1744.2,27211.37,0
PROD0306,Vaccines,Frankfurt,2024-01,4467,456,6,170282.04,9934.61,228.72,21976.3,0
PROD0307,Medical Devices,Berlin,2024-01,535,48,6,82079.7,4019.99,920.52,9058.61,0
PROD0308,Prescription Drugs,Mannheim HQ,2024-01,1466,313,32,23866.48,703.68,520.96,6083.83,0
PROD0309,OTC Medication,Frankfurt,2024-01,466,171,6,29754.1,851.38,383.1,15024.5,0
PROD0310,Vitamins & Supplements,Berlin,2024-01,238,65,7,6183.24,314.64,181.86,1993.92,0
PROD0311,Vitamins & Supplements,Berlin,2024-01,740,398,35,18870.0,886.52,892.5,14304.53,0
PROD0312,Medical Devices,Frankfurt,2024-01,2883,1169,99,356857.74,16090.02,12254.22,176717.58,0
PROD0313,Vaccines,Berlin,2024-01,2508,1439,85,223638.36,7019.89,7579.45,149371.45,0
PROD0314,Vitamins & Supplements,Berlin,2024-01,3250,813,106,285675.0,14238.25,9317.4,102692.66,0
PROD0315,Vitamins & Supplements,Munich,2024-01,1317,585,6,208915.71,11490.82,951.78,107079.28,0
PROD0316,Vitamins & Supplements,Cologne,2024-01,290,71,9,9848.4,594.5,305.64,3401.31,1
PROD0317,Prescription Drugs,Munich,2024-01,3744,1834,57,281024.64,20502.14,4278.42,195951.62,0
PROD0318,Medical Devices,Hamburg,2024-01,2960,1473,94,67547.2,1556.96,2145.08,46270.56,0
PROD0319,Vaccines,Mannheim HQ,2024-01,2458,1255,25,120097.88,5186.38,1221.5,84795.03,0
PROD0320,Vaccines,Frankfurt,2024-01,917,321,28,25978.61,704.26,793.24,10942.07,0
PROD0321,Medical Devices,Berlin,2024-01,789,115,11,29350.8,1916.48,409.2,5863.1,0
PROD0322,Vitamins & Supplements,Mannheim HQ,2024-01,695,213,2,47009.8,1068.21,135.28,18420.51,0
PROD0323,Vitamins & Supplements,Hamburg,2024-01,2339,561,16,29026.99,839.7,198.56,8342.43,0
PROD0324,Vaccines,Munich,2024-01,1258,25,21,513062.72,22357.18,8564.64,13151.81,0
PROD0325,Vaccines,Frankfurt,2024-01,784,40,9,7761.6,540.96,89.1,565.72,0
PROD0326,Vitamins & Supplements,Berlin,2024-01,2575,124,77,19853.25,793.1,593.67,1240.14,0
PROD0327,Specialty Pharma,Cologne,2024-01,2345,753,9,311697.4,6732.49,1196.28,138643.89,0
PROD0328,Specialty Pharma,Frankfurt,2024-01,1487,558,28,127331.81,6217.15,2397.64,68666.68,0
PROD0329,OTC Medication,Munich,2024-01,606,54,25,42438.18,929.0,1750.75,4921.94,0
PROD0330,Vitamins & Supplements,Hamburg,2024-01,3537,1672,23,248969.43,7240.24,1618.97,147682.48,0
PROD0331,Vaccines,Cologne,2024-01,1966,456,84,64150.58,4083.38,2740.92,18592.63,0
PROD0332,Vaccines,Cologne,2024-01,843,170,13,9509.04,463.65,146.64,2751.93,0
PROD0333,Vitamins & Supplements,Berlin,2024-01,4071,2319,192,147655.17,7791.89,6963.84,121483.62,0
PROD0334,OTC Medication,Berlin,2024-01,137,27,5,2012.53,107.68,73.45,497.3,1
PROD0335,Specialty Pharma,Cologne,2024-01,1131,677,39,120689.01,7518.89,4161.69,102987.86,0
PROD0336,Vaccines,Berlin,2024-01,2195,101,87,60933.2,2269.63,2415.12,3969.28,0
PROD0337,Vitamins & Supplements,Berlin,2024-01,489,78,12,6014.7,464.55,147.6,1177.16,0
PROD0338,Medical Devices,Mannheim HQ,2024-01,1350,45,66,30402.0,1239.3,1486.32,1415.35,0
PROD0339,Specialty Pharma,Munich,2024-01,1629,546,65,88536.15,2844.23,3532.75,38092.95,0
PROD0340,OTC Medication,Frankfurt,2024-01,131,38,5,2206.04,142.13,84.2,772.87,1
PROD0341,Specialty Pharma,Munich,2024-01,2154,188,12,26601.9,1548.73,148.2,2786.67,0
PROD0342,Medical Devices,Hamburg,2024-01,1609,570,68,71375.24,1858.39,3016.48,29133.59,0
PROD0343,Vitamins & Supplements,Hamburg,2024-01,486,127,21,21592.98,1050.25,933.03,7554.63,0
PROD0344,Medical Devices,Cologne,2024-01,1064,454,53,19173.28,451.14,955.06,9663.31,0
PROD0345,Vaccines,Cologne,2024-01,2271,911,82,42740.22,3034.06,1543.24,23917.75,0
PROD0346,OTC Medication,Hamburg,2024-01,511,98,0,22356.25,1503.87,0.0,5521.3,0
PROD0347,Prescription Drugs,Berlin,2024-01,1468,58,11,8558.44,462.42,64.13,396.29,0
PROD0348,Vitamins & Supplements,Frankfurt,2024-01,1700,833,32,10404.0,535.5,195.84,6716.18,0
PROD0349,Vitamins & Supplements,Munich,2024-01,1930,549,52,26981.4,1848.94,726.96,9719.72,0
PROD0350,Specialty Pharma,Cologne,2024-01,2808,848,110,71969.04,2243.59,2819.3,27057.42,0
PROD0351,Vaccines,Munich,2024-01,1831,262,68,88052.79,2687.91,3270.12,14511.81,0
PROD0352,Vaccines,Mannheim HQ,2024-01,1547,653,8,300891.5,13254.7,1556.0,174863.8,0
PROD0353,Vitamins & Supplements,Munich,2024-01,2483,113,89,230124.44,4697.84,8248.52,14708.85,0
PROD0354,Medical Devices,Berlin,2024-01,1492,534,13,40776.36,2240.98,355.29,18052.33,0
PROD0355,Specialty Pharma,Cologne,2024-01,2953,637,22,95588.61,3266.02,712.14,25454.08,0
PROD0356,OTC Medication,Cologne,2024-01,1097,410,25,10904.18,547.4,248.5,5691.85,0
PROD0357,Specialty Pharma,Berlin,2024-01,311,141,5,10073.29,572.86,161.95,5982.94,0
PROD0358,OTC Medication,Cologne,2024-01,1248,420,50,29228.16,2318.78,1171.0,13665.17,0
PROD0359,Vitamins & Supplements,Cologne,2024-01,757,171,9,36926.46,2567.74,439.02,10338.45,0
PROD0360,Vaccines,Frankfurt,2024-01,933,31,35,11447.91,712.81,429.45,537.25,0
PROD0361,Prescription Drugs,Frankfurt,2024-01,352,51,1,21739.52,698.37,61.76,3626.98,0
PROD0362,Medical Devices,Hamburg,2024-01,3436,1120,140,715924.96,19310.32,29170.4,334664.72,0
PROD0363,Prescription Drugs,Hamburg,2024-01,2554,450,88,74219.24,5085.01,2557.28,15869.22,0
PROD0364,Vitamins & Supplements,Frankfurt,2024-01,2842,1069,36,152416.46,3575.24,1930.68,68698.32,0
PROD0365,Specialty Pharma,Hamburg,2024-01,1119,651,53,84831.39,2991.09,4017.93,60497.17,0
PROD0366,Vaccines,Mannheim HQ,2024-01,280,66,10,5728.8,260.12,204.6,1876.86,1
PROD0367,Prescription Drugs,Mannheim HQ,2024-01,332,160,14,14385.56,535.52,606.62,9313.54,1
PROD0368,Specialty Pharma,Cologne,2024-01,421,94,21,14154.02,1101.76,706.02,3698.19,0
PROD0369,Vitamins & Supplements,Mannheim HQ,2024-01,461,121,23,17163.03,1046.47,856.29,5965.2,0
PROD0370,Prescription Drugs,Frankfurt,2024-01,1566,385,16,20514.6,894.19,209.6,6815.73,0
PROD0371,Prescription Drugs,Berlin,2024-01,2054,224,36,70041.4,3345.97,1227.6,10203.79,0
PROD0372,Vitamins & Supplements,Munich,2024-01,1938,416,40,116667.6,5558.18,2408.0,32449.94,0
PROD0373,Specialty Pharma,Mannheim HQ,2024-01,350,177,9,66125.5,4534.25,1700.37,45413.6,1
PROD0374,OTC Medication,Mannheim HQ,2024-01,295,164,9,30886.5,804.76,942.3,21624.01,0
PROD0375,OTC Medication,Mannheim HQ,2024-01,1458,458,21,639624.6,28229.8,9212.7,231354.54,0
PROD0376,Prescription Drugs,Frankfurt,2024-01,1241,246,45,16368.79,1303.05,593.55,4451.6,0
PROD0377,Vaccines,Cologne,2024-01,995,303,23,93858.35,6485.41,2169.59,34020.91,0
PROD0378,Specialty Pharma,Munich,2024-01,1541,359,61,63581.66,2849.31,2516.86,19090.95,0
PROD0379,Specialty Pharma,Hamburg,2024-01,1582,813,39,725204.62,38690.97,17877.99,483036.85,0
PROD0380,Vaccines,Cologne,2024-01,546,109,20,6852.3,308.49,251.0,1822.09,0
PROD0381,OTC Medication,Hamburg,2024-01,675,91,12,8160.75,281.47,145.08,1352.1,0
PROD0382,Vitamins & Supplements,Frankfurt,2024-01,793,392,4,12791.09,572.55,64.52,8963.63,0
PROD0383,OTC Medication,Munich,2024-01,1059,539,40,2742.81,96.37,103.6,1618.48,0
PROD0384,Vitamins & Supplements,Mannheim HQ,2024-01,2421,1205,51,42658.02,2224.9,898.62,29316.44,0
PROD0385,Vitamins & Supplements,Frankfurt,2024-01,944,57,35,12574.08,706.11,466.2,932.49,0
PROD0386,Vitamins & Supplements,Berlin,2024-01,1909,1125,60,75730.03,2892.13,2380.2,60077.99,0
PROD0387,Specialty Pharma,Cologne,2024-01,695,207,25,34680.5,2773.74,1247.5,12570.68,0
PROD0388,Vitamins & Supplements,Frankfurt,2024-01,2505,294,59,788148.15,30971.82,18563.17,120282.75,0
PROD0389,Vaccines,Berlin,2024-01,897,426,23,92929.2,3578.13,2382.8,57402.37,0
PROD0390,Vitamins & Supplements,Cologne,2024-01,2791,509,42,46246.87,2227.22,695.94,11615.16,0
PROD0391,Medical Devices,Mannheim HQ,2024-01,501,248,5,5646.27,303.61,56.35,3364.42,0
PROD0392,Prescription Drugs,Frankfurt,2024-01,2526,1370,111,150953.76,11485.72,6633.36,117920.78,0
PROD0393,Medical Devices,Munich,2024-01,2150,754,5,14598.5,580.5,33.95,6223.69,0
PROD0394,Vitamins & Supplements,Cologne,2024-01,4084,969,16,1217848.8,93294.9,4771.2,355215.43,0
PROD0395,Specialty Pharma,Cologne,2024-01,1170,63,42,159541.2,7886.97,5727.12,10412.18,0
PROD0396,OTC Medication,Cologne,2024-01,973,389,24,18350.78,969.11,452.64,9470.76,0
PROD0397,Vaccines,Mannheim HQ,2024-01,452,245,1,1916.48,146.9,4.24,1207.06,0
PROD0398,Vitamins & Supplements,Cologne,2024-01,1354,125,66,227620.94,7713.74,11095.26,28159.9,0
PROD0399,Vaccines,Berlin,2024-01,2388,559,74,68917.68,1628.62,2135.64,21187.21,0
PROD0400,Prescription Drugs,Frankfurt,2024-01,1453,405,48,212515.78,11284.0,7020.48,74612.13,0
PROD0401,Specialty Pharma,Frankfurt,2024-01,2829,179,132,13833.81,1086.34,645.48,1072.67,0
PROD0402,OTC Medication,Mannheim HQ,2024-01,1899,1077,51,30630.87,1576.17,822.63,21816.98,0
PROD0403,Medical Devices,Berlin,2024-01,3674,1433,124,122417.68,8288.54,4131.68,66263.93,0
PROD0404,Vitamins & Supplements,Munich,2024-01,114,52,1,3994.56,317.15,35.04,2335.85,1
PROD0405,Specialty Pharma,Mannheim HQ,2024-01,2005,177,65,38696.5,990.47,1254.5,4587.97,0
PROD0406,Prescription Drugs,Mannheim HQ,2024-01,1018,173,11,71178.56,4425.25,769.12,14481.61,0
PROD0407,Specialty Pharma,Frankfurt,2024-01,776,387,7,7139.2,561.05,64.4,4800.6,0
PROD0408,OTC Medication,Cologne,2024-01,518,189,23,14457.38,1059.31,641.93,6245.6,0
PROD0409,Prescription Drugs,Berlin,2024-01,683,265,13,26131.58,1932.89,497.38,13456.73,0
PROD0410,OTC Medication,Mannheim HQ,2024-01,2712,861,5,166489.68,12936.24,306.95,64649.2,0
PROD0411,Prescription Drugs,Munich,2024-01,761,313,37,59190.58,3187.07,2877.86,29173.72,0
PROD0412,Specialty Pharma,Berlin,2024-01,871,282,2,7481.89,322.27,17.18,3433.09,0
PROD0413,Vaccines,Berlin,2024-01,384,34,5,2016.0,46.85,26.25,219.1,0
PROD0414,Medical Devices,Frankfurt,2024-01,960,549,25,147292.8,11383.68,3835.75,112013.75,0
PROD0415,Prescription Drugs,Berlin,2024-01,226,132,11,11150.84,747.38,542.74,8912.17,1
PROD0416,Medical Devices,Hamburg,2024-01,3558,1181,21,47997.42,2202.4,283.29,19356.65,0
PROD0417,Prescription Drugs,Berlin,2024-01,2530,985,111,538940.6,36583.8,23645.22,271618.18,0
PROD0418,OTC Medication,Cologne,2024-01,1112,440,38,42311.6,2835.6,1445.9,19970.09,0
PROD0419,Medical Devices,Mannheim HQ,2024-01,2524,392,79,344122.16,8770.9,10770.86,72038.61,0
PROD0420,Medical Devices,Munich,2024-01,2305,363,92,82772.55,2088.33,3303.72,17671.7,0
PROD0421,Vitamins & Supplements,Mannheim HQ,2024-01,1905,160,29,747979.2,18981.42,11386.56,79373.8,0
PROD0422,Vitamins & Supplements,Berlin,2024-01,751,75,1,204399.67,9162.95,272.17,24713.81,0
PROD0423,Vaccines,Munich,2024-01,2125,879,105,52190.0,3189.62,2578.8,25795.1,0
PROD0424,Medical Devices,Hamburg,2024-01,530,110,15,56317.8,1619.68,1593.9,16603.45,0
PROD0425,Vitamins & Supplements,Hamburg,2024-01,248,148,12,17816.32,1192.88,862.08,12602.01,0
PROD0426,Specialty Pharma,Hamburg,2024-01,1129,153,38,193194.48,10746.95,6502.56,34344.34,0
PROD0427,OTC Medication,Mannheim HQ,2024-01,244,134,12,2537.6,195.2,124.8,1886.33,1
PROD0428,Medical Devices,Berlin,2024-01,1826,1089,53,137735.18,6314.31,3997.79,103591.96,0
PROD0429,Medical Devices,Cologne,2024-01,247,129,3,29128.71,933.66,353.79,21777.77,0
PROD0430,Medical Devices,Cologne,2024-01,2146,800,44,8605.46,532.21,176.44,4256.1,0
PROD0431,Medical Devices,Berlin,2024-01,1297,120,54,10388.97,715.94,432.54,1143.99,0
PROD0432,Vaccines,Frankfurt,2024-01,687,412,14,1971.69,157.32,40.18,1682.64,0
PROD0433,Specialty Pharma,Cologne,2024-01,322,92,13,7718.34,251.48,311.61,2706.58,1
PROD0434,Vitamins & Supplements,Hamburg,2024-01,108,20,4,8460.72,239.87,313.36,2047.43,1
PROD0435,Specialty Pharma,Cologne,2024-01,101,44,5,20290.9,921.02,1004.5,10710.29,0
PROD0436,Vaccines,Frankfurt,2024-01,3541,1313,104,128148.79,5644.35,3763.76,59809.33,0
PROD0437,Vaccines,Berlin,2024-01,335,129,8,78312.95,4863.19,1870.16,37043.76,1
PROD0438,Prescription Drugs,Cologne,2024-01,738,236,36,4664.16,279.7,227.52,1878.86,0
PROD0439,Vaccines,Cologne,2024-01,1356,716,50,5817.24,341.71,214.5,4228.09,0
PROD0440,Prescription Drugs,Mannheim HQ,2024-01,3601,1996,45,111558.98,3964.7,1394.1,77979.25,0
PROD0441,Vaccines,Cologne,2024-01,2392,1010,32,125580.0,6845.9,1680.0,76703.45,0
PROD0442,Vitamins & Supplements,Frankfurt,2024-01,465,223,23,14805.6,909.54,732.32,8459.47,0
PROD0443,Vitamins & Supplements,Berlin,2024-01,1404,141,29,3889.08,175.5,80.33,501.48,0
PROD0444,Medical Devices,Berlin,2024-01,1483,122,27,44134.08,2088.06,803.52,4729.02,0
PROD0445,Medical Devices,Mannheim HQ,2024-01,910,366,35,6297.2,291.2,242.2,3379.17,0
PROD0446,Medical Devices,Cologne,2024-01,296,61,6,21895.12,589.04,443.82,6494.69,1
PROD0447,Specialty Pharma,Cologne,2024-01,176,31,2,9048.16,313.46,102.82,2058.28,1
PROD0448,Medical Devices,Hamburg,2024-01,2687,911,22,28804.64,2232.9,235.84,11418.55,0
PROD0449,Specialty Pharma,Munich,2024-01,353,114,2,6308.11,368.53,35.74,2714.97,0
PROD0450,Specialty Pharma,Munich,2024-01,494,216,12,4589.26,215.38,111.48,2677.24,0
PROD0451,Specialty Pharma,Munich,2024-01,1239,313,45,38062.08,1396.35,1382.4,13837.07,0
PROD0452,Vaccines,Berlin,2024-01,289,64,10,30110.91,1190.97,1041.9,8657.34,0
PROD0453,Specialty Pharma,Frankfurt,2024-01,220,45,10,2233.0,174.02,101.5,652.8,1
PROD0454,Vaccines,Frankfurt,2024-01,2363,605,24,143268.69,3846.96,1455.12,42553.17,0
PROD0455,Vaccines,Cologne,2024-01,795,281,33,13936.35,868.93,578.49,6696.97,0
PROD0456,Specialty Pharma,Berlin,2024-01,1313,193,4,16793.27,454.3,51.16,3105.14,0
PROD0457,Medical Devices,Munich,2024-01,1518,20,20,44204.16,2239.05,582.4,684.93,0
PROD0458,Vaccines,Hamburg,2024-01,767,419,25,7332.52,228.57,239.0,5030.84,0
PROD0459,Vaccines,Hamburg,2024-01,1723,435,75,29359.92,1095.83,1278.0,8969.69,0
PROD0460,Vaccines,Berlin,2024-01,90,24,0,708.3,54.63,0.0,248.35,1
PROD0461,Vitamins & Supplements,Frankfurt,2024-01,3051,731,70,1067575.41,63183.16,24493.7,311516.69,0
PROD0462,Vitamins & Supplements,Hamburg,2024-01,368,136,12,12714.4,627.07,414.6,6214.03,0
PROD0463,OTC Medication,Mannheim HQ,2024-01,632,109,26,9037.6,329.9,371.8,2029.23,0
PROD0464,Vitamins & Supplements,Cologne,2024-01,757,277,18,32407.17,2150.64,770.58,14846.56,0
PROD0465,Prescription Drugs,Mannheim HQ,2024-01,714,282,16,20663.16,745.42,463.04,11530.25,0
PROD0466,Vaccines,Cologne,2024-01,1310,276,56,33274.0,1547.11,1422.4,10093.69,0
PROD0467,Specialty Pharma,Munich,2024-01,2446,1010,98,169263.2,6408.52,6781.6,85476.66,0
PROD0468,Medical Devices,Hamburg,2024-01,1614,814,58,132654.66,9540.35,4767.02,90618.21,0
PROD0469,OTC Medication,Frankfurt,2024-01,3858,132,123,67592.16,4147.35,2154.96,2740.2,0
PROD0470,OTC Medication,Munich,2024-01,300,117,7,4977.0,333.9,116.13,2626.36,1
PROD0471,Vaccines,Frankfurt,2024-01,1009,343,26,24024.29,885.9,619.06,11732.74,0
PROD0472,Specialty Pharma,Berlin,2024-01,1255,568,0,2622.95,143.07,0.0,1614.77,0
PROD0473,OTC Medication,Mannheim HQ,2024-01,743,147,18,3997.34,318.0,96.84,931.56,0
PROD0474,OTC Medication,Cologne,2024-01,2978,1553,87,508523.28,19997.27,14856.12,311017.45,0
PROD0475,Vitamins & Supplements,Frankfurt,2024-01,3935,751,121,938104.0,54358.09,28846.4,222752.74,0
PROD0476,Prescription Drugs,Mannheim HQ,2024-01,1097,607,17,26942.32,1190.24,417.52,17961.59,0
PROD0477,Vitamins & Supplements,Berlin,2024-01,3268,1419,48,216178.2,11872.64,3175.2,121998.73,0
PROD0478,Specialty Pharma,Cologne,2024-01,1863,500,30,89628.93,3718.55,1443.3,33961.4,0
PROD0479,Vitamins & Supplements,Hamburg,2024-01,939,254,12,1251020.31,86934.5,15987.48,473925.48,0
PROD0480,Medical Devices,Frankfurt,2024-01,3159,339,27,400908.69,21920.3,3426.57,51023.1,0
PROD0481,Medical Devices,Mannheim HQ,2024-01,189,106,7,5367.6,122.09,198.8,4016.32,0
PROD0482,OTC Medication,Hamburg,2024-01,1184,63,54,12455.68,249.82,568.08,858.07,0
PROD0483,Specialty Pharma,Munich,2024-01,2590,665,126,12483.8,903.91,607.32,4549.72,0
PROD0484,Medical Devices,Berlin,2024-01,3646,1145,125,154116.42,9228.03,5283.75,58314.28,0
PROD0485,Specialty Pharma,Cologne,2024-01,1180,306,25,15764.8,977.04,334.0,4973.77,0
PROD0486,Specialty Pharma,Mannheim HQ,2024-01,583,47,16,3503.83,114.85,96.16,392.57,0
PROD0487,Vaccines,Hamburg,2024-01,1213,573,2,18486.12,379.67,30.48,11358.76,0
PROD0488,Vitamins & Supplements,Munich,2024-01,929,198,29,8398.16,408.76,262.16,2582.77,0
PROD0489,Specialty Pharma,Mannheim HQ,2024-01,2920,1081,117,732277.6,28411.6,29341.26,337428.43,0
PROD0490,OTC Medication,Cologne,2024-01,173,21,3,16502.47,471.43,286.17,2531.69,1
PROD0491,Vaccines,Munich,2024-01,391,103,11,12824.8,595.1,360.8,4506.22,0
PROD0492,Vitamins & Supplements,Cologne,2024-01,578,115,17,113039.46,5261.53,3324.69,27637.62,0
PROD0493,OTC Medication,Frankfurt,2024-01,1237,502,61,44952.58,2867.37,2216.74,24334.37,0
PROD0494,OTC Medication,Berlin,2024-01,1664,208,63,19601.92,1149.82,742.14,3129.4,0
PROD0495,Specialty Pharma,Cologne,2024-01,3590,1544,93,739432.3,53645.37,19155.21,447227.57,0
PROD0496,OTC Medication,Hamburg,2024-01,1370,481,23,86611.4,3268.82,1454.06,40182.91,0
PROD0497,Vitamins & Supplements,Mannheim HQ,2024-01,4760,2829,58,45410.4,1566.04,553.32,37629.13,0
PROD0498,Prescription Drugs,Berlin,2024-01,3084,572,60,81263.4,2269.82,1581.0,19844.09,0
PROD0499,Vaccines,Munich,2024-01,809,120,9,9368.22,616.46,104.22,1931.56,0
PROD0500,Prescription Drugs,Munich,2024-01,3252,326,121,20487.6,458.53,762.3,2858.27,0
PROD0001,Specialty Pharma,Mannheim HQ,2024-01,443,127,15,26624.3,1717.07,901.5,9085.52,0
PROD0002,Specialty Pharma,Cologne,2024-01,3705,2137,136,103925.25,6698.64,3814.8,81892.01,0
PROD0003,Prescription Drugs,Mannheim HQ,2024-01,677,173,16,48771.08,1615.32,1152.64,16434.12,0
PROD0004,Vaccines,Cologne,2024-01,327,121,3,67345.65,3973.05,617.85,33820.43,0
PROD0005,Vitamins & Supplements,Berlin,2024-01,341,75,8,8525.0,584.47,200.0,2424.3,1
PROD0006,Specialty Pharma,Berlin,2024-01,2799,217,115,69975.0,2566.68,2875.0,7450.58,0
PROD0007,Prescription Drugs,Hamburg,2024-01,1243,389,23,273845.33,7066.45,5067.13,112962.38,0
PROD0008,Prescription Drugs,Hamburg,2024-01,1100,372,1,91487.0,4772.9,83.17,39402.0,0
PROD0009,Specialty Pharma,Berlin,2024-01,1474,715,25,27784.9,1518.22,471.25,17831.82,0
PROD0010,Medical Devices,Munich,2024-01,1525,819,36,96837.5,6970.77,2286.0,65347.87,0
PROD0011,Specialty Pharma,Munich,2024-01,2286,1018,99,43411.14,1833.37,1880.01,26503.11,0
PROD0012,Specialty Pharma,Cologne,2024-01,482,215,19,9129.08,221.72,359.86,5032.94,0
PROD0013,OTC Medication,Hamburg,2024-01,2668,316,42,118112.36,4276.8,1859.34,18776.1,0
